#ProcessedFacebook0
#Multilevel
#Time taken 0.015618562698364258s
28,149,2
313,82,10
194,187,1
188,297,3
108,127,16
252,250,10
284,139,16
29,203,10
101,254,1
21,248,3
196,254,1
25,69,3
290,185,3
232,26,3
128,186,10
248,158,3
277,109,3
283,228,3
180,101,1
105,39,3
158,132,3
249,196,1
200,334,3
236,141,3
102,227,15
211,59,10
326,41,2
25,185,3
16,29,10
115,144,2
268,211,10
56,186,10
115,17,2
224,96,3
297,272,3
169,280,3
20,214,2
172,56,10
331,265,10
122,345,3
332,26,3
92,254,1
273,275,4
273,306,4
13,265,10
252,212,10
345,45,3
9,141,3
254,94,1
122,113,3
320,139,16
139,184,16
271,103,10
278,131,15
128,211,10
214,230,2
46,278,15
56,325,10
239,59,10
249,92,1
252,261,10
157,155,6
167,243,2
329,324,13
82,29,10
122,297,3
78,181,4
322,304,3
186,98,10
172,325,10
123,239,10
1,346,1
271,223,10
122,156,3
25,67,3
26,257,3
322,40,3
130,346,1
312,140,2
208,277,3
223,265,10
116,2,2
238,13,10
39,161,3
227,99,15
136,246,6
225,278,15
291,26,3
161,67,3
141,236,3
197,309,16
169,67,3
72,25,3
310,243,2
223,128,10
2,115,2
55,252,10
105,280,3
77,294,3
171,64,13
40,257,3
143,35,15
200,232,3
332,323,3
101,317,1
68,99,15
176,85,3
222,82,10
142,280,3
200,274,3
219,89,5
261,265,10
62,141,3
122,62,3
257,258,3
303,178,3
322,341,3
93,32,2
104,55,10
343,226,2
322,185,3
342,238,10
303,30,3
25,221,3
134,9,3
323,277,3
232,25,3
41,44,2
23,237,6
142,315,3
75,322,3
323,297,3
338,239,10
331,172,10
200,248,3
17,312,2
101,92,1
41,337,2
67,66,3
271,318,10
17,137,2
104,98,10
243,310,2
67,315,3
134,142,3
50,109,3
31,7,6
26,280,3
75,85,3
236,67,3
56,331,10
156,258,3
188,176,3
92,330,1
219,147,5
213,242,1
7,340,6
51,84,6
155,23,6
299,80,1
82,123,10
326,312,2
277,142,3
85,258,3
197,281,16
133,224,3
309,251,16
158,109,3
88,242,1
24,242,1
226,333,2
100,189,13
332,77,3
332,224,3
298,172,10
280,169,3
225,143,15
272,72,3
142,200,3
242,330,1
9,75,3
106,332,3
115,214,2
224,30,3
32,137,2
243,137,2
25,236,3
252,55,10
170,334,3
181,273,4
2,116,2
322,303,3
223,56,10
332,40,3
101,24,1
79,272,3
266,92,1
35,143,15
149,333,2
346,180,1
221,45,3
334,142,3
10,277,3
60,56,10
315,277,3
336,88,1
204,302,1
9,30,3
21,297,3
62,26,3
48,299,1
278,99,15
320,309,16
132,72,3
104,271,10
196,180,1
133,322,3
163,100,13
53,194,1
316,5,1
249,80,1
280,277,3
82,238,10
32,337,2
7,339,6
149,144,2
122,315,3
166,173,13
39,200,3
260,53,1
280,322,3
175,102,15
291,113,3
220,312,2
223,252,10
328,181,4
277,113,3
277,9,3
312,19,2
98,56,10
232,72,3
346,330,1
261,59,10
325,238,10
242,346,1
280,3,3
271,342,10
333,20,2
185,79,3
150,324,13
199,223,10
53,94,1
41,310,2
347,7,6
79,9,3
56,265,10
122,322,3
172,128,10
159,284,16
44,41,2
133,315,3
285,67,3
278,177,15
258,272,3
265,118,10
285,272,3
95,327,5
200,236,3
314,261,10
285,113,3
118,16,10
337,137,2
297,122,3
258,323,3
137,326,2
22,308,6
3,9,3
21,109,3
261,342,10
229,148,3
169,25,3
26,285,3
10,200,3
290,277,3
134,334,3
1,73,1
276,224,3
312,151,2
107,171,13
41,343,2
144,115,2
59,172,10
214,111,2
170,188,3
277,248,3
158,248,3
330,302,1
103,211,10
188,272,3
285,25,3
7,87,6
345,142,3
98,342,10
9,272,3
291,231,3
224,315,3
223,313,10
213,80,1
242,94,1
58,171,13
111,93,2
113,40,3
218,4,4
14,214,2
172,223,10
213,130,1
300,80,1
142,236,3
124,157,6
109,332,3
342,252,10
14,326,2
140,144,2
271,82,10
297,236,3
343,312,2
142,169,3
200,21,3
321,143,15
56,118,10
104,212,10
26,295,3
98,238,10
184,284,16
41,111,2
64,100,13
204,194,1
144,149,2
299,302,1
231,280,3
62,224,3
239,271,10
259,245,7
332,142,3
40,113,3
236,26,3
131,225,15
320,281,16
212,104,10
208,285,3
146,53,1
151,28,2
277,290,3
82,252,10
203,128,10
67,40,3
26,134,3
251,309,16
334,170,3
340,246,6
98,199,10
323,315,3
53,302,1
98,313,10
25,288,3
123,55,10
200,322,3
304,188,3
211,313,10
193,91,7
127,184,16
9,161,3
306,273,4
56,82,10
65,252,10
2,326,2
323,200,3
29,82,10
271,238,10
24,92,1
113,122,3
23,155,6
9,297,3
206,260,1
109,277,3
280,153,3
275,152,4
296,68,15
101,180,1
291,277,3
272,188,3
259,91,7
238,271,10
117,77,3
333,162,2
334,229,3
208,332,3
224,188,3
122,9,3
113,285,3
14,41,2
9,133,3
315,169,3
41,312,2
323,10,3
9,185,3
260,206,1
23,124,6
269,329,13
78,195,4
211,271,10
194,1,1
306,218,4
238,172,10
98,123,10
342,223,10
40,322,3
306,328,4
230,97,2
265,172,10
73,88,1
263,99,15
104,239,10
180,53,1
26,109,3
345,322,3
347,22,6
271,212,10
231,77,3
26,72,3
187,194,1
332,277,3
183,133,3
135,127,16
171,217,13
313,223,10
162,333,2
122,66,3
96,323,3
188,258,3
330,346,1
309,36,16
280,9,3
195,78,4
7,246,6
248,236,3
76,25,3
265,261,10
315,122,3
32,93,2
283,25,3
231,291,3
179,90,20
239,118,10
236,25,3
36,127,16
158,332,3
285,26,3
323,21,3
175,143,15
343,214,2
72,132,3
317,53,1
205,192,2
203,199,10
312,41,2
113,188,3
272,280,3
346,254,1
277,323,3
271,268,10
80,94,1
192,115,2
21,315,3
272,291,3
217,150,13
92,302,1
105,25,3
236,133,3
86,175,15
67,161,3
16,331,10
14,343,2
312,2,2
26,169,3
121,315,3
91,264,7
175,177,15
141,9,3
322,297,3
295,156,3
203,55,10
188,322,3
27,324,13
69,236,3
337,167,2
25,257,3
318,104,10
80,242,1
82,211,10
280,117,3
188,200,3
273,195,4
224,304,3
122,45,3
322,236,3
86,177,15
332,304,3
21,200,3
323,75,3
40,26,3
142,3,3
17,144,2
21,66,3
172,298,10
2,343,2
276,141,3
311,344,10
214,312,2
25,113,3
325,261,10
297,109,3
236,200,3
200,185,3
13,59,10
254,242,1
180,346,1
258,75,3
272,178,3
83,51,6
9,200,3
277,322,3
66,304,3
111,326,2
318,82,10
56,261,10
214,343,2
275,328,4
332,106,3
280,232,3
187,249,1
118,98,10
242,213,1
39,25,3
20,14,2
156,85,3
319,95,5
238,313,10
142,10,3
30,304,3
3,274,3
123,261,10
40,132,3
212,271,10
223,325,10
24,80,1
322,169,3
91,201,7
31,84,6
46,143,15
141,323,3
232,322,3
188,341,3
141,258,3
248,291,3
170,277,3
40,67,3
319,327,5
315,21,3
277,122,3
272,141,3
27,329,13
7,308,6
137,310,2
272,79,3
38,339,6
185,148,3
315,188,3
194,299,1
55,123,10
7,129,6
66,26,3
345,178,3
197,159,16
312,116,2
170,85,3
323,109,3
94,302,1
272,257,3
21,232,3
16,172,10
9,21,3
216,243,2
274,85,3
26,67,3
133,9,3
75,258,3
149,312,2
194,302,1
180,92,1
224,62,3
96,62,3
242,302,1
249,204,1
265,211,10
169,248,3
69,121,3
278,143,15
21,161,3
238,325,10
9,285,3
187,180,1
342,325,10
57,302,1
9,291,3
177,46,15
88,53,1
261,252,10
98,211,10
320,284,16
218,306,4
298,212,10
172,59,10
309,284,16
80,204,1
280,133,3
59,13,10
167,310,2
262,312,2
322,133,3
277,169,3
111,44,2
145,179,20
227,175,15
188,185,3
21,345,3
77,231,3
315,40,3
69,39,3
237,83,6
56,98,10
65,13,10
116,162,2
178,272,3
26,113,3
144,140,2
139,159,16
188,334,3
275,306,4
278,227,15
29,211,10
339,7,6
9,122,3
261,199,10
86,227,15
82,222,10
65,203,10
128,223,10
25,26,3
133,232,3
277,40,3
280,185,3
67,156,3
274,170,3
38,7,6
188,79,3
214,140,2
325,82,10
276,322,3
326,2,2
116,17,2
39,69,3
346,299,1
26,224,3
187,5,1
322,200,3
339,347,6
141,272,3
251,139,16
185,188,3
177,143,15
280,39,3
80,101,1
261,318,10
93,41,2
219,6,5
118,222,10
323,25,3
238,252,10
25,79,3
187,242,1
113,158,3
266,180,1
48,302,1
318,271,10
184,309,16
45,322,3
109,297,3
56,207,10
341,323,3
119,27,13
78,4,4
323,274,3
325,203,10
281,139,16
63,261,10
346,94,1
26,322,3
121,113,3
172,268,10
201,8,7
177,86,15
21,304,3
87,7,6
254,196,1
48,1,1
78,328,4
224,40,3
83,237,6
118,238,10
313,128,10
156,9,3
200,10,3
306,195,4
169,322,3
56,13,10
263,227,15
268,261,10
149,116,2
170,341,3
175,227,15
121,39,3
140,115,2
295,258,3
325,311,10
144,312,2
66,113,3
277,21,3
332,21,3
142,67,3
102,175,15
332,285,3
67,158,3
21,39,3
118,313,10
265,13,10
187,299,1
277,134,3
22,347,6
199,211,10
141,133,3
56,63,10
119,329,13
258,156,3
284,309,16
271,313,10
257,322,3
230,41,2
197,184,16
19,41,2
257,141,3
99,225,15
213,5,1
346,266,1
116,115,2
6,95,5
88,130,1
108,251,16
222,186,10
189,171,13
101,242,1
128,199,10
67,79,3
170,9,3
337,243,2
272,105,3
82,16,10
173,166,13
109,323,3
151,14,2
143,99,15
39,277,3
280,40,3
334,134,3
304,236,3
20,343,2
67,334,3
105,148,3
25,322,3
9,295,3
122,276,3
306,181,4
264,110,7
158,322,3
252,238,10
53,88,1
188,122,3
259,264,7
254,92,1
128,56,10
184,197,16
10,67,3
184,251,16
124,23,6
21,25,3
186,223,10
258,291,3
169,109,3
326,115,2
78,275,4
82,318,10
128,203,10
325,271,10
252,313,10
315,304,3
94,101,1
200,332,3
261,55,10
247,120,6
203,271,10
302,92,1
266,346,1
200,40,3
197,135,16
253,230,2
150,217,13
150,119,13
140,116,2
332,280,3
85,272,3
280,200,3
168,339,6
9,232,3
181,4,4
9,25,3
180,249,1
217,100,13
180,302,1
17,214,2
220,262,2
327,319,5
104,252,10
169,165,3
271,186,10
185,170,3
137,337,2
291,9,3
242,187,1
180,299,1
199,342,10
306,4,4
242,88,1
169,10,3
322,221,3
191,53,1
315,224,3
193,8,7
343,14,2
158,291,3
212,298,10
325,313,10
317,146,1
251,127,16
194,53,1
302,101,1
294,77,3
328,273,4
346,187,1
337,310,2
315,142,3
87,22,6
211,265,10
122,109,3
134,248,3
266,94,1
85,9,3
188,280,3
326,144,2
225,68,15
343,162,2
313,238,10
323,248,3
50,148,3
48,53,1
122,232,3
142,26,3
3,323,3
92,53,1
323,67,3
107,58,13
127,159,16
13,211,10
290,67,3
79,200,3
57,204,1
295,257,3
82,203,10
39,280,3
281,184,16
118,59,10
56,172,10
93,111,2
82,268,10
223,211,10
17,115,2
129,347,6
40,25,3
14,310,2
176,148,3
273,4,4
41,93,2
142,45,3
281,309,16
115,149,2
79,185,3
133,276,3
232,122,3
113,334,3
13,199,10
62,133,3
211,268,10
326,137,2
239,104,10
8,193,7
175,296,15
45,303,3
80,180,1
261,172,10
56,223,10
246,136,6
238,98,10
239,98,10
200,72,3
271,98,10
118,265,10
203,98,10
347,339,6
9,341,3
188,156,3
122,67,3
304,341,3
188,85,3
26,25,3
53,92,1
330,254,1
232,291,3
14,115,2
299,300,1
70,230,2
272,67,3
170,75,3
25,170,3
326,111,2
24,57,1
302,180,1
170,323,3
254,266,1
123,252,10
10,323,3
271,118,10
257,304,3
326,140,2
274,200,3
92,101,1
271,298,10
148,185,3
280,323,3
26,323,3
55,104,10
326,14,2
116,326,2
156,235,3
92,249,1
325,118,10
9,69,3
116,28,2
200,62,3
238,118,10
186,331,10
331,82,10
41,19,2
13,65,10
332,170,3
199,271,10
186,271,10
252,239,10
284,127,16
169,106,3
132,113,3
159,197,16
249,53,1
112,174,2
199,13,10
252,342,10
92,57,1
239,186,10
4,78,4
246,87,6
23,267,6
64,150,13
163,150,13
227,131,15
304,315,3
221,25,3
56,271,10
310,14,2
242,92,1
80,88,1
53,1,1
235,156,3
63,342,10
173,202,13
165,188,3
165,21,3
42,33,14
310,28,2
312,226,2
50,334,3
66,334,3
271,104,10
330,101,1
152,181,4
59,238,10
193,61,7
94,194,1
94,330,1
21,67,3
285,322,3
185,272,3
89,219,5
225,131,15
236,248,3
84,31,6
98,103,10
334,200,3
149,28,2
69,105,3
342,123,10
265,271,10
175,263,15
252,118,10
195,328,4
334,66,3
48,130,1
312,144,2
39,257,3
230,214,2
80,330,1
149,14,2
126,1,1
272,85,3
257,105,3
66,134,3
271,63,10
274,185,3
172,203,10
8,110,7
324,27,13
323,188,3
4,181,4
304,285,3
158,232,3
211,172,10
204,180,1
45,132,3
98,13,10
269,100,13
285,332,3
142,188,3
202,173,13
48,126,1
187,266,1
9,3,3
113,169,3
251,184,16
53,242,1
203,338,10
111,137,2
214,19,2
41,326,2
113,134,3
10,332,3
184,108,16
343,20,2
147,89,5
141,25,3
34,173,13
9,231,3
148,224,3
320,197,16
26,142,3
241,49,2
143,321,15
217,189,13
303,67,3
9,188,3
302,299,1
118,203,10
170,62,3
119,324,13
137,140,2
281,135,16
239,265,10
200,45,3
66,122,3
323,26,3
222,211,10
98,239,10
188,208,3
67,224,3
59,118,10
67,122,3
302,48,1
263,68,15
26,66,3
236,30,3
170,122,3
137,243,2
41,20,2
254,180,1
40,258,3
119,189,13
140,28,2
176,122,3
134,277,3
298,199,10
265,252,10
51,31,6
285,188,3
280,297,3
63,271,10
271,314,10
322,67,3
297,25,3
26,248,3
181,218,4
68,296,15
45,345,3
89,147,5
185,26,3
181,306,4
271,56,10
105,315,3
270,25,3
261,56,10
231,25,3
176,188,3
248,134,3
25,332,3
97,182,2
201,259,7
60,313,10
156,272,3
268,172,10
172,313,10
299,1,1
92,80,1
343,144,2
177,68,15
265,313,10
219,154,5
24,249,1
199,313,10
322,224,3
128,98,10
200,142,3
30,178,3
13,325,10
127,197,16
62,96,3
171,58,13
326,20,2
85,75,3
